Start Time, Sun Mar 25 11:42:20 GMT-0400 2007
Energy calibration,  Offset: 0, Slope: 0.755919873714447, Quadratic: 0
Live Time (s), 1199.585158
Real Time (s), 1200
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
880, 665.2094888687134, 6
881, 665.9654087424278, 19
882, 666.7213286161423, 16
883, 667.4772484898567, 18
884, 668.2331683635712, 15
885, 668.9890882372856, 13
886, 669.7450081110001, 19
887, 670.5009279847145, 17
888, 671.256847858429, 9
889, 672.0127677321434, 14
890, 672.7686876058578, 8
891, 673.5246074795723, 7
892, 674.2805273532867, 9
893, 675.0364472270012, 9
894, 675.7923671007156, 11
895, 676.5482869744301, 10
896, 677.3042068481445, 13
897, 678.060126721859, 14
898, 678.8160465955734, 7
899, 679.5719664692879, 8
900, 680.3278863430023, 7
901, 681.0838062167168, 7
902, 681.8397260904312, 6
903, 682.5956459641457, 3
904, 683.3515658378601, 9
905, 684.1074857115746, 4
906, 684.863405585289, 10
907, 685.6193254590034, 9
908, 686.3752453327179, 8
909, 687.1311652064323, 4
910, 687.8870850801468, 4
911, 688.6430049538612, 5
912, 689.3989248275757, 1
913, 690.1548447012901, 10
914, 690.9107645750046, 3
915, 691.666684448719, 4
916, 692.4226043224335, 5
917, 693.1785241961479, 4
918, 693.9344440698624, 6
919, 694.6903639435768, 6
920, 695.4462838172913, 2
921, 696.2022036910057, 3
922, 696.9581235647202, 0
923, 697.7140434384346, 3
924, 698.469963312149, 1
925, 699.2258831858635, 1
926, 699.9818030595779, 6
927, 700.7377229332924, 1
928, 701.4936428070068, 1
929, 702.2495626807213, 1
930, 703.0054825544357, 2
931, 703.7614024281502, 3
932, 704.5173223018646, 1
933, 705.2732421755791, 0
934, 706.0291620492935, 2
935, 706.785081923008, 1
936, 707.5410017967224, 2
937, 708.2969216704369, 1
938, 709.0528415441513, 2
939, 709.8087614178658, 4
940, 710.5646812915802, 1
941, 711.3206011652946, 2
